Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training/Test,27.1222713699381,2.86,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Test,412.19226083862605,14.07,False
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training,30.924563046751427,3.32,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,38.125927007161806,3.81,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Test,36.73666401291854,3.68,True
Linear regression,Unimportant,No Drift,No Drift,No Drift,No Drift,27.382759106423187,3.15,False
Linear regression,Unimportant,Sudden Shock,Small,Important,3 days,23.84176105106957,2.95,False
Linear regression,Unimportant,Sudden Shock,Large,Important,3 days,24.020272422952303,2.95,False
Linear regression,Unimportant,Sudden Shock,Small,Important,7 days,24.399935351271456,2.97,False
Linear regression,Unimportant,Sudden Shock,Large,Important,7 days,23.61559580513991,2.93,False
Linear regression,None,Sudden Drift,Small,Important,Training,33.12212862789276,2.85,False
Linear regression,None,Sudden Drift,Small,Important,Training/Test,34.676668068267375,2.91,False
Linear regression,None,Sudden Drift,Small,Important,Test,35.784872145532034,2.95,False
Linear regression,None,Sudden Drift,Small,Medium,Training,30.932033375271068,2.86,False
Linear regression,None,Sudden Drift,Small,Medium,Training/Test,30.858746648089785,2.84,False
Linear regression,None,Sudden Drift,Small,Medium,Test,33.952608051609005,2.89,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training,29.875915023401745,2.87,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training/Test,29.759890517784,2.86,False
Linear regression,None,Sudden Drift,Small,Unimportant,Test,42.0040228524251,3.3,False
Linear regression,None,Sudden Drift,Large,Important,Training,46.22084255556417,2.77,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,53.31568563571256,3.01,False
Linear regression,None,Sudden Drift,Large,Important,Test,93.15419815843464,3.7,False
Linear regression,None,Sudden Drift,Large,Medium,Training,35.67676764887991,2.75,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,37.101188139130095,2.78,False
Linear regression,None,Sudden Drift,Large,Medium,Test,144.8330610588107,5.62,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,30.85202831676536,2.81,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,36.80174653195397,3.01,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,313.37558964858323,9.79,False
Linear regression,None,Incremental Drift,Small,Important,Training,33.341208114045784,2.86,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,34.837557580512915,2.91,False
Linear regression,None,Incremental Drift,Small,Important,Test,35.64304236197744,2.99,False
Linear regression,None,Incremental Drift,Small,Medium,Training,30.87292632341873,2.85,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,33.782572885901494,2.9,False
Linear regression,None,Incremental Drift,Small,Medium,Test,35.69655376620466,3.02,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,29.973342223311143,2.88,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,36.4430090987193,3.08,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,45.6262867041654,3.51,False
Linear regression,None,Incremental Drift,Large,Important,Training,47.665258416602825,2.8,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,69.57555109984122,3.48,False
Linear regression,None,Incremental Drift,Large,Important,Test,111.45927760324672,4.13,False
Linear regression,None,Incremental Drift,Large,Medium,Training,35.206700451288924,2.74,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,44.80374511877462,3.08,False
Linear regression,None,Incremental Drift,Large,Medium,Test,75.44703642188459,4.05,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,30.96466187825151,2.81,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,39.668667970886986,3.15,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,268.1712529072982,8.66,False
Linear regression,None,No Drift,No Drift,No Drift,No Drift,29.89032099190507,2.91,False
Linear regression,None,Sudden Shock,Small,Important,3 days,30.08365208614077,2.9,False
Linear regression,None,Sudden Shock,Large,Important,3 days,30.63397360338296,2.92,False
Linear regression,None,Sudden Shock,Small,Important,7 days,29.82479323351968,2.89,False
Linear regression,None,Sudden Shock,Large,Important,7 days,30.053621773007777,2.91,False
Linear regression,Important,Sudden Drift,Small,Important,Training,76.79109459528952,4.42,True
Linear regression,Important,Sudden Drift,Small,Important,Training/Test,118.59377726753122,5.5,True
Linear regression,Important,Sudden Drift,Small,Important,Test,171.59231307343293,6.89,True
Linear regression,Important,Sudden Drift,Small,Medium,Training,31.158200291486622,2.86,False
Linear regression,Important,Sudden Drift,Small,Medium,Training/Test,31.28421815973289,2.83,False
Linear regression,Important,Sudden Drift,Small,Medium,Test,53.880540283858586,3.69,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training,29.951738977163,2.87,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training/Test,30.381570392344628,2.85,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Test,64.69785228534414,4.19,False
Linear regression,Important,Sudden Drift,Large,Important,Training,763.9437212106723,12.43,True
Linear regression,Important,Sudden Drift,Large,Important,Training/Test,1345.3263102401029,18.05,True
Linear regression,Important,Sudden Drift,Large,Important,Test,2198.641527175697,24.59,True
Linear regression,Important,Sudden Drift,Large,Medium,Training,34.93438231962636,2.73,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,36.91679493754335,2.79,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,573.52828081024,11.91,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,31.10826651484542,2.81,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,36.48240994485565,3.02,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,623.0273529625291,13.94,False
Linear regression,Important,Incremental Drift,Small,Important,Training,76.41596493360483,4.4,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,150.057151087186,6.33,True
Linear regression,Important,Incremental Drift,Small,Important,Test,142.5477421588689,6.04,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,31.120799002960457,2.86,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,44.39522704552184,3.35,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,48.97290468898871,3.57,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,30.21501371579584,2.89,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,42.46755855312658,3.35,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,51.71852546443832,3.75,False
Linear regression,Important,Incremental Drift,Large,Important,Training,733.8201554469194,12.1,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,1841.195584977407,22.24,True
Linear regression,Important,Incremental Drift,Large,Important,Test,1724.675811516792,20.5,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,34.71842742210112,2.72,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,43.15773535584631,3.0,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,577.1223805963807,11.46,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,31.240141961417347,2.81,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,37.27620527351605,3.04,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Test,431.24134110416543,11.04,False
Linear regression,Important,No Drift,No Drift,No Drift,No Drift,30.23910738363457,2.92,False
Linear regression,Important,Sudden Shock,Small,Important,3 days,33.4102567763285,3.01,True
Linear regression,Important,Sudden Shock,Large,Important,3 days,79.92511611978472,3.48,True
Linear regression,Important,Sudden Shock,Small,Important,7 days,35.3041552189674,3.07,True
Linear regression,Important,Sudden Shock,Large,Important,7 days,86.4299918087541,3.48,True
Linear regression,Medium,Sudden Drift,Small,Important,Training,32.949957111505235,2.84,False
Linear regression,Medium,Sudden Drift,Small,Important,Training/Test,34.755376356785064,2.89,False
Linear regression,Medium,Sudden Drift,Small,Important,Test,33.85159005238335,2.86,False
Linear regression,Medium,Sudden Drift,Small,Medium,Training,42.34013300646762,3.27,True
Linear regression,Medium,Sudden Drift,Small,Medium,Training/Test,46.565401075661775,3.47,True
Linear regression,Medium,Sudden Drift,Small,Medium,Test,58.13497949201735,3.89,True
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training,29.989884638600333,2.87,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training/Test,29.750232724028645,2.85,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Test,40.54293379803442,3.23,False
Linear regression,Medium,Sudden Drift,Large,Important,Training,44.41232152551028,2.72,False
Linear regression,Medium,Sudden Drift,Large,Important,Training/Test,54.70464210424524,3.05,False
Linear regression,Medium,Sudden Drift,Large,Important,Test,63.451548228120416,3.3,False
Linear regression,Medium,Sudden Drift,Large,Medium,Training,185.9782472576933,6.82,True
Linear regression,Medium,Sudden Drift,Large,Medium,Training/Test,275.36161653625373,9.12,True
Linear regression,Medium,Sudden Drift,Large,Medium,Test,454.7950342859934,12.18,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,30.917783072696484,2.81,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,36.32162151993855,2.99,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,206.7385487754282,7.78,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,33.18011117401821,2.85,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,43.48565303421456,3.18,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,34.11337116277354,2.93,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,39.53125063965826,3.16,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,53.519032611746624,3.75,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,51.54619214536486,3.66,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,29.87568533019036,2.87,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,36.45315074929941,3.08,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,44.472958658470944,3.46,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,46.66124581207976,2.77,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,68.10712977641919,3.43,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,64.92802156910719,3.41,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,180.39493200684765,6.66,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,378.9366306159607,10.96,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,363.67060333422296,10.29,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,31.113061386933254,2.81,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,45.82917998774087,3.4,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,129.19855894158476,5.89,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,29.84071748469843,2.89,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,29.932402496060018,2.9,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,30.26931421527604,2.88,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,29.60886523298591,2.88,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,30.1271038614602,2.9,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,32.80258385458062,2.84,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,34.57468602132587,2.89,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,38.82136814880891,3.05,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,30.96375287438086,2.86,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,30.772116819460493,2.85,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,34.02414777994255,2.91,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,30.33551369363643,2.87,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,31.386051273038976,2.95,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,31.23864496021949,2.95,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,45.49819919676012,2.75,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,54.51827255408003,3.05,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,63.85349674115675,3.15,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,34.74125524046971,2.73,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,36.48451573013661,2.76,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,195.57001123792887,6.69,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,42.40607456160653,3.28,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,53.39357835450857,3.84,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,67.49308337244923,4.37,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,33.56827265024821,2.87,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,36.88560086650333,2.96,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,35.64660252219634,2.98,False
