Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,Switched,MSE,SMAPE,Dropped drifting
Ensemble,Medium,Sudden Drift,Large,Unimportant,Training,False,23.71288084489621,2.77,False
Ensemble,Medium,Sudden Drift,Large,Unimportant,Training/Test,False,31.37982002247047,3.22,False
Ensemble,Medium,Sudden Drift,Large,Unimportant,Test,True,39.209148035511895,3.51,False
Ensemble,Medium,Incremental Drift,Small,Important,Training,False,32.62497001760124,3.24,False
Ensemble,Medium,Incremental Drift,Small,Important,Training/Test,True,70.21041666631359,4.49,False
Ensemble,Medium,Incremental Drift,Small,Important,Test,True,65.66490935719632,4.31,False
Ensemble,Medium,Incremental Drift,Small,Medium,Training,False,21.84399910241122,2.67,True
Ensemble,Medium,Incremental Drift,Small,Medium,Training/Test,False,42.803679191393705,3.56,True
Ensemble,Medium,Incremental Drift,Small,Medium,Test,False,41.55065336504794,3.47,True
Ensemble,Medium,Incremental Drift,Small,Unimportant,Training,False,17.481948098502322,2.47,False
Ensemble,Medium,Incremental Drift,Small,Unimportant,Training/Test,False,14.288258407351025,2.19,False
Ensemble,Medium,Incremental Drift,Small,Unimportant,Test,False,18.927302878265387,2.45,False
Ensemble,Medium,Incremental Drift,Large,Important,Training,False,236.06538419818736,8.02,False
Ensemble,Medium,Incremental Drift,Large,Important,Training/Test,True,412.8460674688782,8.05,False
Ensemble,Medium,Incremental Drift,Large,Important,Test,True,114.12228757475512,4.76,False
Ensemble,Medium,Incremental Drift,Large,Medium,Training,False,129.3266213117142,6.13,True
Ensemble,Medium,Incremental Drift,Large,Medium,Training/Test,True,186.44607396801143,6.96,True
Ensemble,Medium,Incremental Drift,Large,Medium,Test,True,138.92938945653148,5.56,True
Ensemble,Medium,Incremental Drift,Large,Unimportant,Training,False,22.85641069876135,2.73,False
Ensemble,Medium,Incremental Drift,Large,Unimportant,Training/Test,True,32.74793815198245,3.18,False
Ensemble,Medium,Incremental Drift,Large,Unimportant,Test,True,37.89875865576305,3.43,False
Ensemble,Medium,No Drift,No Drift,No Drift,No Drift,False,15.180756230708532,2.29,False
Ensemble,Medium,Sudden Shock,Small,Important,3 days,False,15.84900003311442,2.35,False
Ensemble,Medium,Sudden Shock,Large,Important,3 days,False,39.03851394305064,2.59,False
Ensemble,Medium,Sudden Shock,Small,Important,7 days,False,17.279493238817004,2.39,False
Ensemble,Medium,Sudden Shock,Large,Important,7 days,False,36.29079272536688,2.63,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Training,False,32.142429342155,3.15,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Training/Test,False,78.66602207360866,4.35,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Test,True,77.00197940641411,4.81,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Training,False,23.40691517672925,2.76,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Training/Test,False,32.95029402412797,3.26,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Test,False,50.78722909599656,3.88,False
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Training,False,16.111578169734734,2.37,True
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,False,14.78481687017185,2.18,True
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Test,False,15.88364357264382,2.27,True
Ensemble,Unimportant,Sudden Drift,Large,Important,Training,False,190.63274460670607,7.09,False
Ensemble,Unimportant,Sudden Drift,Large,Important,Training/Test,False,92.27374607211,4.27,False
Ensemble,Unimportant,Sudden Drift,Large,Important,Test,True,316.59395840164007,6.43,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Training,False,106.91466454994789,5.55,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Training/Test,False,149.7277239402964,6.28,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Test,True,122.18888371214616,5.27,False
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Training,False,24.8595709789713,2.85,True
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,False,29.040580095209915,3.09,True
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Test,True,36.67675363280867,3.39,True
Ensemble,Unimportant,Incremental Drift,Small,Important,Training,False,30.061456590676663,3.09,False
Ensemble,Unimportant,Incremental Drift,Small,Important,Training/Test,True,76.1441956935556,4.71,False
Ensemble,Unimportant,Incremental Drift,Small,Important,Test,True,78.53840181305236,4.7,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Training,False,21.418651520717223,2.6,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Training/Test,False,40.29335709495842,3.45,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Test,False,44.676272093779616,3.59,False
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Training,False,14.96551628867021,2.23,True
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,False,13.589075655893566,2.13,True
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Test,False,15.771575884024086,2.27,True
Ensemble,Unimportant,Incremental Drift,Large,Important,Training,False,234.58051538294347,7.91,False
Ensemble,Unimportant,Incremental Drift,Large,Important,Training/Test,True,371.241143629628,7.92,False
Ensemble,Unimportant,Incremental Drift,Large,Important,Test,True,108.60895063983268,4.72,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Training,False,109.56712457490065,5.71,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Training/Test,True,148.38663578547428,5.84,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Test,True,177.63523277802204,6.31,False
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Training,False,21.62719091406209,2.63,True
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,True,34.68599865098912,3.33,True
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Test,True,34.33900692749889,3.32,True
Ensemble,Unimportant,No Drift,No Drift,No Drift,No Drift,False,16.205160968430317,2.34,False
Ensemble,Unimportant,Sudden Shock,Small,Important,3 days,False,16.935162684972187,2.36,False
Ensemble,Unimportant,Sudden Shock,Large,Important,3 days,False,44.92439787061552,2.65,False
Ensemble,Unimportant,Sudden Shock,Small,Important,7 days,False,17.028352251917887,2.34,False
Ensemble,Unimportant,Sudden Shock,Large,Important,7 days,False,39.50538135772322,2.67,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Training,False,25.46921463716733,3.03,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Training/Test,False,32.74113142889642,3.49,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Test,False,61.75126154886557,5.07,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Training,False,23.54173998446451,2.94,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Training/Test,False,44.23099701390857,3.77,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Test,False,67.59018766774606,4.87,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Training,False,16.515695231362244,2.46,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Training/Test,False,19.32946620162299,2.68,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Test,False,28.305131976386143,3.25,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training,False,144.0698995045241,6.43,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training/Test,False,364.4263161251296,11.16,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Test,False,790.1602860758871,18.46,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training,False,121.70804911783183,6.16,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training/Test,False,393.161050379477,9.43,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Test,False,759.3813547660385,15.32,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training,False,59.64081752308384,4.67,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training/Test,False,101.76331465541568,5.35,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Test,False,203.77370101608685,8.15,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training,False,27.681607106042566,3.19,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training/Test,False,50.00588837783092,4.63,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Test,False,51.93579076853752,4.5,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training,False,22.545500681372253,2.85,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training/Test,False,53.02715301853659,4.4,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Test,False,56.01849394147135,4.35,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Training,False,16.929623152865414,2.46,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Training/Test,False,23.044311535103237,2.94,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Test,False,26.636952094565068,3.18,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Training,False,157.72915787635583,6.85,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Training/Test,False,567.7574585996264,15.35,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Test,False,622.5010312447315,15.39,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Training,False,137.54281999689832,6.73,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Training/Test,False,537.7676444137963,12.55,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Test,False,594.5709567624293,12.86,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Training,False,103.62757395207188,6.38,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Training/Test,False,146.22574706743902,6.69,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Test,False,164.79918334911122,7.05,False
Gradient boosted decision tree,None,No Drift,No Drift,No Drift,No Drift,False,14.849774475163244,2.4,False
Gradient boosted decision tree,None,Sudden Shock,Small,Important,3 days,False,16.035092312299728,2.41,False
Gradient boosted decision tree,None,Sudden Shock,Large,Important,3 days,False,35.74069502068646,2.9,False
Gradient boosted decision tree,None,Sudden Shock,Small,Important,7 days,False,15.611858510195413,2.4,False
Gradient boosted decision tree,None,Sudden Shock,Large,Important,7 days,False,26.653655651700948,2.61,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Training,False,25.715905485971675,3.03,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Training/Test,False,36.76096513405735,3.68,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Test,False,68.83167315511541,5.39,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Training,False,20.990232319207426,2.76,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Training/Test,False,39.64293946664221,3.69,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Test,False,56.0668097196423,4.42,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Training,False,17.62147811264136,2.52,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Training/Test,False,20.211346170790392,2.76,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Test,False,27.8806785557204,3.08,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Training,False,145.98098590247434,6.54,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Training/Test,False,407.0842130531646,11.75,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Test,False,834.5379497338915,19.12,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Training,False,104.4295460029346,5.67,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Training/Test,False,358.4953092717044,9.04,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Test,False,709.8813746602966,14.71,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Training,False,58.35358085972023,4.63,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Training/Test,False,95.3700644858888,5.09,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Test,False,203.77108527837277,7.94,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Training,False,31.601386128500597,3.44,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Training/Test,False,56.85999645323011,4.94,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Test,False,57.41372583904883,4.71,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Training,False,21.47096513461712,2.8,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Training/Test,False,48.71094908097493,4.24,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Test,False,47.1582825761616,3.96,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Training,False,15.84115240295764,2.38,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Training/Test,False,22.97418104128249,2.92,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Test,False,26.60933276717816,3.01,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Training,False,184.95243143000505,7.39,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Training/Test,False,623.5788704915226,16.22,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Test,False,655.5749422384043,15.96,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Training,False,125.76611688350518,6.32,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Training/Test,False,539.7532779052534,12.42,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Test,False,557.0209399326028,12.32,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Training,False,88.2989688387504,5.83,False
