,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,MAPE,SMAPE
179,"[0, 3, 6]",Incremental Drift,Large,Medium,Half observed,14.416584340113305,0.02584557096884755,2.58
180,"[0, 3, 6]",Incremental Drift,Large,Medium,Unobserved,17.672510127292462,0.026608296957169427,2.66
181,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Fully observed,10.562723150796229,0.024028431622090472,2.39
182,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Half observed,11.232469136477462,0.024788388239887348,2.46
183,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Unobserved,11.36627991581361,0.02493904811803235,2.48
184,"[0, 3, 6]",No Drift,No Drift,No Drift,No Drift,11.322441673043295,0.02486854734280677,2.47
0,,Sudden Drift,Small,Important,Fully observed,11.025816460685279,0.02389226311197607,2.37
1,,Sudden Drift,Small,Important,Half observed,11.584665879129878,0.024133426813308382,2.4
2,,Sudden Drift,Small,Important,Unobserved,84.999896566109,0.07232899581718079,7.55
3,,Sudden Drift,Small,Medium,Fully observed,11.166644066585981,0.025136148081059417,2.49
4,,Sudden Drift,Small,Medium,Half observed,10.994396837345176,0.024995138538163358,2.49
5,,Sudden Drift,Small,Medium,Unobserved,16.159069942498373,0.028407641306736314,2.89
6,,Sudden Drift,Small,Unimportant,Fully observed,11.252205200217125,0.025684366523698005,2.55
7,,Sudden Drift,Small,Unimportant,Half observed,11.341718094274071,0.025744957144845752,2.56
8,,Sudden Drift,Small,Unimportant,Unobserved,12.223645811356706,0.025558781697394804,2.55
